871, 793
876, 727
881, 715
886, 711
891, 709
896, 708
901, 708
906, 708
911, 707
916, 707
921, 707
926, 707
931, 707
936, 707
941, 708
946, 707
951, 708
956, 708
961, 709
966, 709
971, 710
976, 711
981, 711
986, 713
991, 715
996, 715
1001, 717
1006, 718
1011, 720
1016, 719
1021, 722
1026, 724
1031, 726
1036, 729
1041, 732
1046, 735
1051, 738
1056, 740
1061, 743
1066, 746
1071, 749
1076, 752
1081, 755
1086, 757
1091, 761
1096, 766
1101, 769
1106, 775
1111, 782
1116, 788
1121, 798
1126, 815
